Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate
"France",2021-11-06 00:00:00,7301303,0,118830,0,1.40826115491165,10476.337374282
"France",2021-11-07 00:00:00,7310967,0,118855,0,1.40826115491165,10483.6975452483
"France",2021-11-08 00:00:00,7319526,0,118866,0,1.40826115491165,10490.2469862944
"France",2021-11-09 00:00:00,7321767,0,118924,0,1.40826115491165,10491.5933496872
"France",2021-11-10 00:00:00,7334332,0,118970,0,1.40218409692266,10544.7928955118
"France",2021-11-11 00:00:00,7346277,0,119003,0,1.40218409692266,10553.221268282
"France",2021-11-12 00:00:00,7358920,0,119021,0,1.40218409692266,10562.7615211221
"France",2021-11-13 00:00:00,7362807,0,119069,0,1.40218409692266,10565.6435203938
"France",2021-11-14 00:00:00,7377483,0,119085,0,1.40218409692266,10576.8665359036
"France",2021-11-15 00:00:00,7389989,0,119102,0,1.40218409692266,10586.4420378707
"France",2021-11-16 00:00:00,7393296,0,119177,0,1.39900872870753,10612.0045137244
"France",2021-11-17 00:00:00,7413180,0,119225,0,1.39858027572901,10627.1601057463
"France",2021-11-18 00:00:00,7433545,0,119281,0,1.39858027572901,10642.6505644743
"France",2021-11-19 00:00:00,7453941,0,119333,0,1.39858027572901,10657.1394882254
"France",2021-11-20 00:00:00,7475211,0,119383,0,1.39845795721675,10672.9977639304
"France",2021-11-21 00:00:00,7497912,0,119407,0,1.39845795721675,10690.3755835215
"France",2021-11-22 00:00:00,7517669,0,119424,0,1.39845795721675,10705.5089532677
"France",2021-11-23 00:00:00,7523008,0,119521,0,1.39496317950677,10735.0681139805
"France",2021-11-24 00:00:00,7553513,0,119605,0,1.39496317950677,10758.3593577617
"France",2021-11-25 00:00:00,7586146,0,119686,0,1.39496317950677,10781.6513678283
"France",2021-11-26 00:00:00,7619656,0,119758,0,1.39496317950677,10807.1908928813
"France",2021-11-27 00:00:00,7654128,0,119818,0,1.39496317950677,10833.469883315
"France",2021-11-28 00:00:00,7691217,0,119850,0,1.39496317950677,10861.8661202224
"France",2021-11-29 00:00:00,7722804,0,119871,0,1.39496317950677,10886.0661784509
"France",2021-11-30 00:00:00,7731351,0,119997,0,1.39496317950677,10892.4102550183
"France",2021-12-01 00:00:00,7778575,0,120112,0,1.39184753012538,10950.0831529615
"France",2021-12-02 00:00:00,7829045,0,120208,0,1.38116003957306,10987.9437804576
"France",2021-12-03 00:00:00,7877490,0,120311,0,1.3811303967191,11025.0090037409
"France",2021-12-04 00:00:00,7927361,0,120440,0,1.3811007564248,11062.9953020375
"France",2021-12-05 00:00:00,7978825,0,120488,0,1.3811007564248,11102.4314122515
"France",2021-12-06 00:00:00,8020978,0,120516,0,1.3811007564248,11134.7326393978
"France",2021-12-07 00:00:00,8032613,0,120711,0,1.37953852375135,11155.0150447987
"France",2021-12-08 00:00:00,8091667,0,120883,0,1.37941999328138,11198.1117002191
"France",2021-12-09 00:00:00,8153025,0,121017,0,1.37941999328138,11244.9899739338
"France",2021-12-10 00:00:00,8209911,0,121153,0,1.37939036705932,11288.3992737846
"France",2021-12-11 00:00:00,8265076,0,121301,0,1.37939036705932,11286.0359800794
"France",2021-12-12 00:00:00,8318995,0,121368,0,1.37939036705932,11369.5759924507
"France",2021-12-13 00:00:00,8362843,0,121416,0,1.37939036705932,11387.6191622934
"France",2021-12-14 00:00:00,8374944,0,121659,0,1.37614614019761,11433.3780294556
"France",2021-12-15 00:00:00,8438360,0,121817,0,1.37614614019761,11433.3780294556
"France",2021-12-16 00:00:00,8504074,0,121968,0,1.37613132804567,11458.2937556757
"France",2021-12-17 00:00:00,8564979,0,122156,0,1.3760276608812,11488.9387665347
"France",2021-12-18 00:00:00,8623131,0,122318,0,1.3760276608812,11488.9387665347
"France",2021-12-19 00:00:00,8681667,0,122403,0,1.3760276608812,11488.9387665347
"France",2021-12-20 00:00:00,8730140,0,122478,0,1.3760276608812,11488.9387665347
"France",2021-12-21 00:00:00,8745272,0,122702,0,1.3760276608812,11510.5235133137
"France",2021-12-22 00:00:00,8818154,0,122931,0,1.373200706812,11531.2172715588
"France",2021-12-23 00:00:00,8902466,0,123101,0,1.37283085013146,11531.2172715588
"France",2021-12-24 00:00:00,8994106,0,123280,0,1.37281606415842,11577.5845053803
"France",2021-12-25 00:00:00,9088232,0,123447,0,1.36874155973323,11577.5845053803
"France",2021-12-26 00:00:00,9192843,0,123531,0,1.36117173769945,11577.5845053803
"France",2021-12-27 00:00:00,9220540,0,123627,0,1.35961110892906,11577.5845053803
"France",2021-12-28 00:00:00,9251021,0,123883,0,1.35299139338347,11698.6194168892
"France",2021-12-29 00:00:00,9430829,0,124174,0,1.34137121259329,11698.6194168892
"France",2021-12-30 00:00:00,9639037,0,124358,0,1.32794768193141,11737.9249742953
"France",2021-12-31 00:00:00,9845583,0,124540,0,1.31727897280797,11908.648479818
"France",2022-01-01 00:00:00,10077783,0,124729,0,1.30314432277829,11908.648479818
"France",2022-02-03 00:00:00,19998301,0,132583,0,0.655462330304374,24298.8131804088
"France",2022-02-04 00:00:00,20274710,0,132847,0,0.651531440847451,24767.0156506631
"France",2022-02-05 00:00:00,20517059,0,133202,0,0.648441738672585,24767.0156506631
"France",2022-02-06 00:00:00,20731613,0,133372,0,0.645393018596053,24767.0156506631
"France",2022-02-07 00:00:00,20887052,0,133501,0,0.643238904304983,24767.0156506631
"France",2022-02-08 00:00:00,20935910,0,133918,0,0.643574569284045,24829.6581239677
"France",2022-02-09 00:00:00,21174600,0,134609,0,0.641590879474637,24829.6581239677
"France",2022-02-10 00:00:00,21177663,0,134609,0,0.642028020236289,25059.9869620185
"France",2022-02-11 00:00:00,21511997,0,135264,0,0.637680995018714,25513.3507796743
"France",2022-02-12 00:00:00,21646561,0,135534,0,0.636430667580354,25513.3507796743
"France",2022-02-13 00:00:00,21765182,0,135695,0,0.635044648072229,25513.3507796743
"France",2022-02-14 00:00:00,21851747,0,135802,0,0.634018139342822,25513.3507796743
"France",2022-02-15 00:00:00,21884370,0,136187,0,0.634571058558283,25558.716754189
"France",2022-02-16 00:00:00,21886335,0,136187,0,0.634571058558283,25558.716754189
"France",2022-02-17 00:00:00,22130264,0,136856,0,0.632906795415233,25589.6861463854
"France",2022-02-18 00:00:00,22223882,0,137143,0,0.630502138103685,25664.5955011318
"France",2022-02-19 00:00:00,22310014,0,137448,0,0.630020605576602,25669.1153583713
"France",2022-02-20 00:00:00,22386566,0,137595,0,0.629265794200741,25669.1153583713
"France",2022-02-21 00:00:00,22445580,0,137596,0,0.628428987970961,25669.1153583713
"France",2022-02-22 00:00:00,22466076,0,137619,0,0.615235934950545,25675.8114431705
"France",2022-02-23 00:00:00,22563594,0,138277,0,0.623638674271133,25675.8114431705
"France",2022-02-24 00:00:00,22638153,0,138502,0,0.598329316919337,25696.0670996881
"France",2022-02-25 00:00:00,22707110,0,138784,0,0.592966800425833,25766.0919620437
"France",2022-02-26 00:00:00,22765934,0,138972,0,0.588884369081397,25769.1052002033
"France",2022-02-27 00:00:00,22819557,0,139073,0,0.588367065418502,25769.1052002033
"France",2022-02-28 00:00:00,22862157,0,139149,0,0.587948298015984,25769.1052002033
"France",2022-03-01 00:00:00,22877926,0,139382,0,0.582208220311673,25773.6250574428
"France",2022-03-02 00:00:00,22959368,0,139594,0,0.579133663571241,25773.6250574428
"France",2022-03-03 00:00:00,23017711,0,139781,0,0.576476710891311,25773.6250574428
"France",2022-03-04 00:00:00,23079453,0,139962,0,0.572763985395554,25832.4522253225
"France",2022-03-05 00:00:00,23137902,0,140144,0,0.570221982832537,25837.8090931619
"France",2022-03-06 00:00:00,23191580,0,140264,0,0.569759950761005,25837.8090931619
"France",2022-03-07 00:00:00,23236908,0,140296,0,0.569217020622435,25837.8090931619
"France",2022-03-08 00:00:00,23253235,0,140473,0,0.563698934380911,25840.6549292015
"France",2022-03-09 00:00:00,23346927,0,140642,0,0.561812117368463,25854.7167072799
"France",2022-03-10 00:00:00,23417253,0,140797,0,0.559347252096656,25865.5978450786
"France",2022-03-11 00:00:00,23492815,0,140904,0,0.55806623851905,25865.5978450786
"France",2022-03-12 00:00:00,23565274,0,141054,0,0.5582723822455,25874.8049616776
"France",2022-03-13 00:00:00,23635798,0,141104,0,0.5582723822455,25874.8049616776
"France",2022-03-14 00:00:00,23694834,0,141132,0,0.5582723822455,25874.8049616776
"France",2022-03-15 00:00:00,23717460,0,141321,0,0.556073200747031,25889.7037503558
"France",2022-03-16 00:00:00,23834842,0,141467,0,0.554394749966848,26490.2513122665
"France",2022-03-17 00:00:00,23943801,0,141640,0,0.552858074136443,26502.3042649051
"France",2022-03-18 00:00:00,24046195,0,141757,0,0.55226845323785,27710.3189249284
"France",2022-03-19 00:00:00,24143852,0,141869,0,0.550942943112666,27719.3586394073
"France",2022-03-20 00:00:00,24241956,0,141931,0,0.549835897066153,27719.3586394073
"France",2022-03-21 00:00:00,24323239,0,141961,0,0.548880163360046,27719.3586394073
"France",2022-03-22 00:00:00,24347772,0,142114,0,0.549463866996557,27719.3586394073
"France",2022-03-23 00:00:00,24528957,0,142248,0,0.54700921205529,28478.6338766808
"France",NaT,341821,68663,30487,242671,NaN,NaN
"India",2020-03-23 00:00:00,499,34,10,455,NaN,NaN
"India",2020-03-24 00:00:00,536,40,10,486,NaN,NaN
"India",2020-03-25 00:00:00,657,43,12,602,NaN,NaN
"India",2020-03-26 00:00:00,727,45,20,662,NaN,NaN
"India",2020-03-27 00:00:00,887,73,20,794,NaN,NaN
"India",2020-03-31 00:00:00,1397,123,35,1239,NaN,NaN
"India",2020-04-01 00:00:00,1998,148,58,1792,NaN,NaN
"India",2020-04-03 00:00:00,2567,192,72,2303,NaN,NaN
"India",2020-04-05 00:00:00,3588,229,99,3260,NaN,NaN
"India",2020-04-07 00:00:00,5311,421,150,4740,NaN,NaN
"India",2020-04-08 00:00:00,5916,506,178,5232,NaN,NaN
"India",2020-04-09 00:00:00,6725,620,226,5879,NaN,NaN
"India",2020-04-10 00:00:00,7598,774,246,6578,NaN,NaN
"India",2020-04-11 00:00:00,8446,969,288,7189,NaN,NaN
"India",2020-04-12 00:00:00,9205,1080,331,7794,NaN,NaN
"India",2020-04-13 00:00:00,10453,1181,358,8914,NaN,NaN
"India",2020-04-14 00:00:00,11487,1359,393,9735,NaN,NaN
"India",2020-04-15 00:00:00,12322,1432,405,10485,NaN,NaN
"India",2020-04-16 00:00:00,13430,1768,448,11214,NaN,NaN
"India",2020-04-17 00:00:00,14352,2041,486,11825,NaN,NaN
"India",2020-04-18 00:00:00,15722,2463,521,12738,NaN,NaN
"India",2020-04-19 00:00:00,17615,2854,559,14202,NaN,NaN
"India",2020-04-20 00:00:00,18539,3273,592,14674,NaN,NaN
"India",2020-04-21 00:00:00,20080,3975,645,15460,NaN,NaN
"India",2020-04-22 00:00:00,21370,4370,681,16319,NaN,NaN
"India",2020-04-24 00:00:00,23077,5012,721,17344,NaN,NaN
"India",2020-04-25 00:00:00,24530,5498,780,18252,NaN,NaN
"India",2020-04-26 00:00:00,26283,5939,825,19519,NaN,NaN
"India",2020-04-27 00:00:00,27890,6523,881,20486,NaN,NaN
"India",2020-04-28 00:00:00,29451,7137,939,21375,NaN,NaN
"India",2020-04-29 00:00:00,31324,7747,1008,22569,NaN,NaN
"India",2020-04-30 00:00:00,33062,8437,1079,23546,NaN,NaN
"India",2020-05-01 00:00:00,34863,9068,1154,24641,NaN,NaN
"India",2020-05-02 00:00:00,37257,10007,1223,26027,NaN,NaN
"India",2020-05-03 00:00:00,39699,10819,1323,27557,NaN,NaN
"India",2020-05-04 00:00:00,42505,11775,1391,29339,NaN,NaN
"India",2020-05-05 00:00:00,46437,12847,1566,32024,NaN,NaN
"India",2020-05-06 00:00:00,49400,14142,1693,33565,NaN,NaN
"India",2020-05-07 00:00:00,52987,15331,1785,35871,NaN,NaN
"India",2020-05-08 00:00:00,56351,16776,1889,37686,NaN,NaN
"India",2020-05-09 00:00:00,59695,17887,1985,39823,NaN,NaN
"India",2020-05-10 00:00:00,62808,19301,2101,41406,NaN,NaN
"India",2020-05-11 00:00:00,67161,20969,2212,43980,NaN,NaN
"India",2020-05-12 00:00:00,70768,22549,2294,45925,NaN,NaN
"India",2020-05-13 00:00:00,74292,24420,2415,47457,NaN,NaN
"India",2020-05-14 00:00:00,78055,26400,2551,49104,NaN,NaN
"India",2020-05-15 00:00:00,81997,27969,2649,51379,NaN,NaN
"India",2020-05-16 00:00:00,85784,30258,2753,52773,NaN,NaN
"India",2020-05-17 00:00:00,90648,34224,2871,53553,NaN,NaN
"India",2020-05-18 00:00:00,95698,36795,3025,55878,NaN,NaN
"India",2020-05-19 00:00:00,100328,39233,3156,57939,NaN,NaN
"India",2020-05-20 00:00:00,106475,42309,3302,60864,NaN,NaN
"India",2020-05-21 00:00:00,112028,45422,3434,63172,NaN,NaN
"India",2020-05-22 00:00:00,118226,48553,3584,66089,NaN,NaN
"India",2020-05-23 00:00:00,124794,51824,3726,69244,NaN,NaN
"India",2020-05-24 00:00:00,131423,54385,3868,73170,NaN,NaN
"India",2020-05-25 00:00:00,138536,57692,4024,76820,NaN,NaN
"India",2020-05-26 00:00:00,144950,60706,4172,80072,NaN,NaN
"India",2020-05-27 00:00:00,150793,64277,4344,82172,NaN,NaN
"India",2020-05-28 00:00:00,158086,67749,4534,85803,NaN,NaN
"India",2020-05-29 00:00:00,165386,70920,4711,89755,NaN,NaN
"India",2020-05-30 00:00:00,173491,82627,4980,85884,2.87046590313042,12.571771646943
"India",2020-05-31 00:00:00,181827,86936,5185,89706,2.8516116968327,13.1758276985475
"India",2020-06-01 00:00:00,190609,91852,5408,93349,2.83722174713681,13.8122024880377
"India",2020-06-02 00:00:00,198370,95754,5608,97008,2.82704037908958,14.3745920053725
"India",2020-06-03 00:00:00,207191,100285,5829,101077,2.81334613955239,15.0137928728393
"India",2020-06-04 00:00:00,216824,104071,6088,106665,2.80780725380954,15.7118341330488
"India",2020-06-05 00:00:00,226713,108450,6363,111900,2.80663217371743,16.4284260589505
"India",2020-06-06 00:00:00,236184,113233,6649,116302,2.81517799681604,17.1147282260266
"India",2020-06-07 00:00:00,246622,118695,6946,120981,2.8164559528347,17.8711026342137
"India",2020-06-08 00:00:00,257486,123848,7207,126431,2.79898712939733,18.6583465095294
"India",2020-06-09 00:00:00,265928,129095,7473,129360,2.81015914082007,19.2700836961471
"India",2020-06-10 00:00:00,276146,134670,7750,133726,2.80648642384825,20.0105161260049
"India",2020-06-11 00:00:00,276583,135206,7745,133632,0.854846467745818,9.02024181416067
"India",2020-06-12 00:00:00,297535,147195,8498,141842,0.907200094424829,9.80631297058669
"India",2020-06-13 00:00:00,297535,147195,8498,141842,0.907200094424829,9.80631297058669
"India",2020-06-14 00:00:00,308993,154330,8884,145779,1.00345552055377,10.2841799826669
"India",2020-06-15 00:00:00,320922,162379,9195,149348,1.02876840490943,10.7399607042728
"India",2020-06-16 00:00:00,343091,180013,9900,153178,1.10887919335246,11.6774663571436
"India",2020-06-17 00:00:00,354065,186935,11903,155227,1.14434636421875,12.1296241453832
"India",2020-06-18 00:00:00,366946,194325,12237,160384,1.17496905894413,12.9328361170385
"India",2020-06-19 00:00:00,380532,204711,12573,163248,1.20899100893413,13.385823035694
"India",2020-06-20 00:00:00,395048,213831,12948,168269,1.20009137332738,13.5685806405923
"India",2020-06-21 00:00:00,410461,227756,13254,169451,1.18419315209564,13.7349369219742
"India",2020-06-22 00:00:00,425282,237196,13699,174387,1.1648928948116,14.2921178969798
"India",2020-06-23 00:00:00,440215,248190,14011,178014,1.13305395435028,14.7793491889223
"India",2020-06-24 00:00:00,456183,258685,14476,183022,1.10784500858943,16.3759755479808
"India",2020-06-25 00:00:00,473105,271697,14894,186514,1.09641343010376,17.4066706304897
"India",2020-06-26 00:00:00,490401,285637,15301,189463,1.16112310598843,17.7521079469708
"India",2020-06-27 00:00:00,508953,295881,15685,197387,1.16206514164724,18.5553199186262
"India",2020-06-28 00:00:00,528859,309713,16095,203051,1.14234634368863,19.1422825132974
"India",2020-06-29 00:00:00,548318,321723,16475,210120,1.12943569810457,20.2375715655548
"India",2020-06-30 00:00:00,566840,334822,16893,215125,1.12560852533854,21.770976238715
"India",2020-07-01 00:00:00,585493,347979,17400,220114,1.16528932452898,23.1049821356951
"India",2020-07-02 00:00:00,604641,359860,17834,226947,1.14342913751059,24.101976016596
"India",2020-07-03 00:00:00,625544,379892,18213,227439,1.10811807950788,26.1368323118388
"India",2020-07-04 00:00:00,648315,394227,18655,235433,1.09227087544823,27.1659769294493
"India",2020-07-05 00:00:00,673165,409083,19268,244814,1.14166662255389,28.5347068358607
"India",2020-07-06 00:00:00,697413,424433,19693,253287,1.13450674607107,29.9734315502738
"India",2020-07-07 00:00:00,719664,439934,20159,259571,1.10524509586897,33.8100307887089
"India",2020-07-08 00:00:00,742417,456831,20642,264944,1.07463112709838,35.1672038778625
"India",2020-07-09 00:00:00,767296,476378,21129,269789,1.04802907432719,35.7283304079264
"India",2020-07-10 00:00:00,793802,495513,21604,276685,1.01725869964772,36.2079053127308
"India",2020-07-11 00:00:00,820916,515386,22123,283407,0.952775818182568,37.4068425747418
"India",2020-07-12 00:00:00,849522,534618,22673,292231,0.948404816204419,39.0853547415571
"India",2020-07-13 00:00:00,878254,553471,23174,301609,0.883057130653945,39.0853547415571
"India",2020-07-14 00:00:00,906752,571460,23727,311565,0.887936977392458,39.8047170987637
"India",2020-07-15 00:00:00,936181,592032,24309,319840,0.891141435880696,39.8276210775238
"India",2020-07-16 00:00:00,968857,612768,24914,331175,0.876453665969482,42.2025916227856
"India",2020-07-17 00:00:00,1003832,635757,25602,342473,0.906734495045626,43.1617414323943
"India",2020-07-18 00:00:00,1039084,653751,26273,359060,0.893430716318726,46.518765766025
"India",2020-07-19 00:00:00,1079085,677423,26816,374846,0.496704062358814,47.4779155756338
"India",2020-07-20 00:00:00,1118043,700087,27497,390459,0.885275519421861,48.6768528376447
"India",2020-07-21 00:00:00,1155175,724578,28082,402515,0.911959199550504,50.3037967268147
"India",2020-07-22 00:00:00,1192915,753050,28732,411133,0.893002110732262,54.6337437868443
"India",2020-07-23 00:00:00,1238635,782607,29861,426167,0.889177612212997,63.4551778990541
"India",2020-07-24 00:00:00,1287945,817209,30601,440135,0.879471136819738,66.6424242775454
"India",2020-07-25 00:00:00,1336861,849432,31358,456071,0.867228300232532,69.1052964791069
"India",2020-07-26 00:00:00,1385472,885573,32060,467839,0.867228300232532,71.6988292587258
"India",2020-07-27 00:00:00,1435453,917568,32771,485114,0.856471632845595,76.5663075445004
"India",2020-07-28 00:00:00,1480073,951166,33408,495499,0.856471632845595,78.8941824614221
"India",2020-07-29 00:00:00,1483156,952743,33425,496988,0.840012600189003,78.7229310646994
"India",2020-07-30 00:00:00,1639105,1062644,35435,541026,0.840012600189003,86.3454018900371
"India",2020-07-31 00:00:00,1577604,1012439,35238,529927,0.858753009720215,87.7016555413894
"India",2020-08-01 00:00:00,1695988,1094374,36511,565103,0.912408759124088,91.6489469008957
"India",2020-08-02 00:00:00,1750723,1145629,37364,567730,0.936694871811942,93.6542458750259
"India",2020-08-03 00:00:00,1803695,1186203,38135,579357,0.928422060416719,95.8738352316154
"India",2020-08-04 00:00:00,1855745,1230509,38938,586298,0.922646560935493,99.859688831666
"India",2020-08-05 00:00:00,1908254,1282215,39795,586244,0.909642551309171,105.502967963917
"India",2020-08-06 00:00:00,1964536,1328336,40699,595501,0.901529006065612,110.332171684158
"India",2020-08-07 00:00:00,2027074,1378105,41585,607384,0.890801823272642,114.614775974783
"India",2020-08-08 00:00:00,2088611,1427005,42518,619088,0.890027058368767,118.354651454988
"India",2020-08-09 00:00:00,2153010,1480884,43379,628747,0.893383708072245,121.287967444052
"India",2020-08-10 00:00:00,2215074,1535743,44386,634945,0.893531115597297,124.539182191206
"India",2020-08-11 00:00:00,2268675,1583489,45257,639929,0.898418426918586,132.838232614245
"India",2020-08-12 00:00:00,2329638,1639599,46091,643948,0.910631088521813,133.50004956685
"India",2020-08-13 00:00:00,2396637,1695982,47033,653622,0.903417720522849,136.665081110569
"India",2020-08-14 00:00:00,2461190,1751555,48040,661595,0.900273337825866,137.848780277076
"India",2020-08-15 00:00:00,2525922,1808936,49036,667950,0.906311221780764,152.064641699681
"India",2020-08-16 00:00:00,2589952,1862258,49980,677714,0.901604406840513,156.505829945876
"India",2020-08-17 00:00:00,2647663,1919842,50921,676900,0.914332244185365,159.02314936866
"India",2020-08-18 00:00:00,2702681,1977671,51797,673213,0.93603744149766,160.966657455542
"India",2020-08-19 00:00:00,2767253,2037816,52888,676549,0.940565961242196,164.216041918137
"India",2020-08-20 00:00:00,2836925,2096664,53866,686395,0.978303747534517,167.591027676638
"India",2020-08-21 00:00:00,2905825,2158946,54849,692030,0.961905488968624,169.932035570571
"India",2020-08-22 00:00:00,2975701,2222577,55794,697330,1.00118659151587,174.070129218691
"India",2020-08-23 00:00:00,3044940,2280566,56706,707668,1.01522842639594,177.470668298588
"India",2020-08-24 00:00:00,3106348,2338035,57542,710771,1.02864490320737,181.257345762947
"India",2020-08-25 00:00:00,3167323,2404585,58390,704348,1.04682416183336,186.200326666283
"India",2020-08-26 00:00:00,3224547,2458339,59357,706851,1.08052305574673,191.203759701469
"India",2020-08-27 00:00:00,3310234,2523771,60472,725991,1.09300922334282,197.316262830712
"India",2020-08-28 00:00:00,3387500,2583948,61529,742023,1.08442842190952,203.258421288587
"India",2020-08-29 00:00:00,3463972,2648998,62550,752424,1.09083107795894,209.530866693707
"India",2020-08-30 00:00:00,3542733,2713933,63498,765302,1.07713595789131,215.504379745546
"India",2020-08-31 00:00:00,3621245,2774801,64469,781975,1.07621736062103,221.051001248686
"India",2020-09-01 00:00:00,3691166,2839882,65288,785996,1.06438855589199,226.428016011851
"India",2020-09-02 00:00:00,3769523,2901908,66333,801282,1.062836840996,232.693831249773
"India",2020-09-03 00:00:00,3853406,2970492,67376,815538,1.05690580198775,239.342625090581
"India",2020-09-04 00:00:00,3936747,3037151,68472,831124,1.05564986661721,246.593577815523
"India",2020-09-05 00:00:00,4023179,3107223,69561,846395,1.05441562591167,253.457237947946
"India",2020-09-06 00:00:00,4113811,3180865,70626,862320,1.05154028436019,261.336557675691
"India",2020-09-07 00:00:00,4204613,3250429,71642,882542,1.05292035167017,269.482590882081
"India",2020-09-08 00:00:00,4280422,3323950,72775,883697,1.05239104769401,277.589676753917
"India",2020-09-09 00:00:00,4370128,3398844,73890,897394,1.05355358442616,283.541253843384
"India",2020-09-10 00:00:00,4465863,3471783,75062,919018,1.05815027653474,289.829411293213
"India",2020-09-11 00:00:00,4562414,3542663,76271,943480,1.05533835986224,295.582857253229
"India",2020-09-12 00:00:00,4659984,3624196,77472,958316,1.05511026581533,301.124383966439
"India",2020-09-13 00:00:00,4754356,3702595,78586,973175,1.04922350875268,307.298946017259
"India",2020-09-14 00:00:00,4846427,3780107,79722,986598,1.04356900600052,314.312845425034
"India",2020-09-15 00:00:00,4846427,3780107,79722,986598,1.04356900600052,314.312845425034
"India",2020-09-16 00:00:00,5020359,3942360,82066,995933,1.07692307692308,330.832664912147
"India",2020-09-17 00:00:00,5118253,4025079,83198,1009976,1.07370864770749,340.802521620532
"India",2020-09-18 00:00:00,5214677,4112551,84372,1017754,1.08835743949592,351.470802154298
"India",2020-09-19 00:00:00,5308014,4208431,85619,1013964,1.09383727425061,361.815580909507
"India",2020-09-20 00:00:00,5400619,4303043,86752,1010824,1.08478576615832,372.831705109965
"India",2020-09-21 00:00:00,5487580,4396399,87882,1003299,1.13268608414239,384.107193613222
"India",2020-09-22 00:00:00,5562663,4497867,88935,975861,1.14715189873418,392.758313976281
"India",2020-09-23 00:00:00,5646010,4587613,90020,968377,1.11796453353894,403.053975695574
"India",2020-09-24 00:00:00,5732518,4674987,91149,966382,1.14155251141553,414.628046087068
"India",2020-09-25 00:00:00,5818570,4756164,92290,970116,1.13836375488918,422.530803190284
"India",2020-09-26 00:00:00,5903932,4849584,93379,960969,1.13204521767017,430.657612759547
"India",2020-09-27 00:00:00,5992532,4941627,94503,956402,1.12482745020706,438.350182493578
"India",2020-09-28 00:00:00,6074702,5016520,95542,962640,1.14942528735632,445.266179967298
"India",2020-09-29 00:00:00,6145291,5101397,96318,947576,1.17403314917127,451.645045168527
"India",2020-09-30 00:00:00,6225763,5187825,97497,940441,1.19169220292816,457.72215804016
"India",2020-10-01 00:00:00,6312584,5273201,98678,940705,1.22841965471448,464.316508528851
"India",2020-10-02 00:00:00,6386526,5343837,99620,943069,1.2469387755102,470.543278970267
"India",2020-10-03 00:00:00,6473544,5427706,100842,944996,1.28283268030765,477.042829407204
"India",2020-10-04 00:00:00,6549373,5509966,101782,937625,1.28939828080229,482.441831607521
"India",2020-10-05 00:00:00,6623815,5586703,102685,934427,1.2664866649832,488.013351983034
"India",2020-10-06 00:00:00,6685082,5662490,103569,919023,1.28676117020253,490.247088144202
"India",2020-10-07 00:00:00,6757131,5744693,104555,907883,1.2914620012142,493.278287667919
"India",2020-10-08 00:00:00,6835655,5827704,105526,902425,1.29911818576635,496.933220594646
"India",2020-10-09 00:00:00,6906151,5906069,106490,893592,1.28518971848225,500.183900199444
"India",2020-10-10 00:00:00,6979423,5988822,107416,883185,1.26328453980349,503.049485283515
"India",2020-10-11 00:00:00,7053806,6077976,108334,867496,1.26507214864598,506.076797797475
"India",2020-10-12 00:00:00,7120538,6149535,109150,861853,1.25959456799843,508.858038910018
"India",2020-10-13 00:00:00,7175880,6227295,109856,838729,1.24247718889536,511.153821485307
"India",2020-10-14 00:00:00,7239389,6301927,110586,826876,1.22184039709813,513.070169304315
"India",2020-10-15 00:00:00,7307097,6383441,111266,812390,1.20663650075415,515.449954350753
"India",2020-10-16 00:00:00,7370468,6453779,112161,804528,1.2052660856666,520.832336357908
"India",2020-10-17 00:00:00,7432680,6524595,112998,795087,1.19463333945966,527.206413483852
"India",2020-10-18 00:00:00,7494551,6597209,114031,783311,1.19262739428984,533.513482231365
"India",2020-10-19 00:00:00,7550273,6663608,114610,772055,1.17899249732047,538.418268518148
"India",2020-10-20 00:00:00,7597063,6733328,115197,748538,1.16876217460599,544.583189667909
"India",2020-10-21 00:00:00,7651107,6795103,115914,740090,1.17647058823529,550.507936743882
"India",2020-10-22 00:00:00,7706946,6874518,116616,715812,1.17626708181975,556.620712367967
"India",2020-10-23 00:00:00,7761312,6948497,117306,695509,1.16999311768754,559.333721758067
"India",2020-10-24 00:00:00,7814682,7016046,117956,680680,1.16438356164384,562.184720758606
"India",2020-10-25 00:00:00,7864811,7078123,118534,668154,1.20074412311855,564.849817017141
"India",2020-10-26 00:00:00,7909959,7137228,119014,653717,1.19669644362043,567.334493045397
"India",2020-10-27 00:00:00,7946429,7201070,119502,625857,1.18768819003011,569.680385799764
"India",2020-10-28 00:00:00,7990322,7259509,120010,610803,1.21181938911023,572.458682995533
"India",2020-10-29 00:00:00,8040203,7315989,120527,603687,1.21610517666393,576.224737048802
"India",2020-10-30 00:00:00,8088851,7373375,121090,594386,1.20540804691318,582.348762854919
"India",2020-10-31 00:00:00,8137119,7432829,121641,582649,1.19470455279303,588.848072739685
"India",2020-11-01 00:00:00,8184082,7491513,122111,570458,1.19617224880383,595.657807099361
"India",2020-11-02 00:00:00,8229313,7544798,122607,561908,1.1929378081756,602.629246944361
"India",2020-11-03 00:00:00,8267623,7603121,123097,541405,1.19553248387604,610.199048253729
"India",2020-11-04 00:00:00,8313876,7656478,123611,533787,1.17994100294985,615.263745177227
"India",2020-11-05 00:00:00,8364086,7711809,124315,527962,1.20555470776743,620.679057127959
"India",2020-11-06 00:00:00,8411724,7765966,124985,520773,1.20265194946823,626.372942537109
